,Week,Interest,Country,Crypto
8148,2021-04-04,3,China,Dogecoin
8149,2021-04-11,32,China,Dogecoin
8150,2021-04-18,36,China,Dogecoin
8151,2021-04-25,27,China,Dogecoin
8152,2021-05-02,95,China,Dogecoin
8153,2021-05-09,100,China,Dogecoin
8154,2021-05-16,44,China,Dogecoin
8155,2021-05-23,21,China,Dogecoin
8156,2021-05-30,19,China,Dogecoin
8157,2021-06-06,11,China,Dogecoin
8158,2021-06-13,10,China,Dogecoin
8159,2021-06-20,12,China,Dogecoin
8160,2021-06-27,13,China,Dogecoin
8161,2021-07-04,9,China,Dogecoin
8162,2021-07-11,7,China,Dogecoin
8163,2021-07-18,6,China,Dogecoin
8164,2021-07-25,9,China,Dogecoin
8165,2021-08-01,6,China,Dogecoin
8166,2021-08-08,7,China,Dogecoin
8167,2021-08-15,10,China,Dogecoin
8168,2021-08-22,6,China,Dogecoin
8169,2021-08-29,7,China,Dogecoin
8170,2021-09-05,5,China,Dogecoin
8171,2021-09-12,4,China,Dogecoin
8172,2021-09-19,3,China,Dogecoin
8173,2021-09-26,4,China,Dogecoin
8174,2021-10-03,7,China,Dogecoin
8175,2021-10-10,5,China,Dogecoin
8176,2021-10-17,7,China,Dogecoin
8177,2021-10-24,11,China,Dogecoin
8178,2021-10-31,9,China,Dogecoin
8179,2021-11-07,7,China,Dogecoin
8180,2021-11-14,6,China,Dogecoin
8181,2021-11-21,5,China,Dogecoin
8182,2021-11-28,5,China,Dogecoin
8183,2021-12-05,7,China,Dogecoin
8184,2021-12-12,7,China,Dogecoin
8185,2021-12-19,7,China,Dogecoin
8186,2021-12-26,7,China,Dogecoin
8187,2022-01-02,6,China,Dogecoin
8188,2022-01-09,9,China,Dogecoin
8189,2022-01-16,8,China,Dogecoin
8190,2022-01-23,8,China,Dogecoin
8191,2022-01-30,12,China,Dogecoin
8192,2022-02-06,5,China,Dogecoin
8193,2022-02-13,5,China,Dogecoin
8194,2022-02-20,5,China,Dogecoin
8195,2022-02-27,5,China,Dogecoin
8196,2022-03-06,4,China,Dogecoin
8197,2022-03-13,5,China,Dogecoin
8198,2022-03-20,3,China,Dogecoin
8199,2022-03-27,4,China,Dogecoin
8200,2022-04-03,6,China,Dogecoin
8201,2022-04-10,6,China,Dogecoin
8202,2022-04-17,4,China,Dogecoin
8203,2022-04-24,7,China,Dogecoin
8204,2022-05-01,7,China,Dogecoin
8205,2022-05-08,8,China,Dogecoin
8206,2022-05-15,5,China,Dogecoin
8207,2022-05-22,5,China,Dogecoin
8208,2022-05-29,4,China,Dogecoin
8209,2022-06-05,4,China,Dogecoin
8210,2022-06-12,5,China,Dogecoin
8211,2022-06-19,6,China,Dogecoin
8212,2022-06-26,0,China,Dogecoin
8213,2022-07-03,3,China,Dogecoin
8214,2022-07-10,6,China,Dogecoin
8215,2022-07-17,4,China,Dogecoin
8216,2022-07-24,0,China,Dogecoin
8217,2022-07-31,4,China,Dogecoin
8218,2022-08-07,3,China,Dogecoin
8219,2022-08-14,5,China,Dogecoin
8220,2022-08-21,5,China,Dogecoin
8221,2022-08-28,3,China,Dogecoin
8222,2022-09-04,3,China,Dogecoin
8223,2022-09-11,4,China,Dogecoin
8224,2022-09-18,4,China,Dogecoin
8225,2022-09-25,4,China,Dogecoin
8226,2022-10-02,0,China,Dogecoin
8227,2022-10-09,4,China,Dogecoin
8228,2022-10-16,2,China,Dogecoin
8229,2022-10-23,7,China,Dogecoin
8230,2022-10-30,13,China,Dogecoin
8231,2022-11-06,6,China,Dogecoin
8232,2022-11-13,6,China,Dogecoin
8233,2022-11-20,5,China,Dogecoin
8234,2022-11-27,5,China,Dogecoin
8235,2022-12-04,4,China,Dogecoin
8236,2022-12-11,3,China,Dogecoin
8237,2022-12-18,4,China,Dogecoin
8238,2022-12-25,8,China,Dogecoin
8239,2023-01-01,5,China,Dogecoin
8240,2023-01-08,4,China,Dogecoin
8241,2023-01-15,0,China,Dogecoin
8242,2023-01-22,0,China,Dogecoin
8243,2023-01-29,3,China,Dogecoin
8244,2023-02-05,4,China,Dogecoin
8245,2023-02-12,5,China,Dogecoin
8246,2023-02-19,3,China,Dogecoin
8247,2023-02-26,0,China,Dogecoin
8248,2023-03-05,4,China,Dogecoin
8249,2023-03-12,3,China,Dogecoin
8250,2023-03-19,4,China,Dogecoin
8251,2023-03-26,4,China,Dogecoin
8252,2023-04-02,17,China,Dogecoin
8253,2023-04-09,5,China,Dogecoin
8254,2023-04-16,7,China,Dogecoin
8255,2023-04-23,4,China,Dogecoin
8256,2023-04-30,6,China,Dogecoin
8257,2023-05-07,5,China,Dogecoin
8258,2023-05-14,4,China,Dogecoin
8259,2023-05-21,3,China,Dogecoin
8260,2023-05-28,4,China,Dogecoin
8261,2023-06-04,2,China,Dogecoin
8262,2023-06-11,3,China,Dogecoin
8263,2023-06-18,4,China,Dogecoin
8264,2023-06-25,4,China,Dogecoin
8265,2023-07-02,5,China,Dogecoin
8266,2023-07-09,4,China,Dogecoin
8267,2023-07-16,3,China,Dogecoin
8268,2023-07-23,5,China,Dogecoin
8269,2023-07-30,5,China,Dogecoin
8270,2023-08-06,3,China,Dogecoin
8271,2023-08-13,6,China,Dogecoin
8272,2023-08-20,4,China,Dogecoin
8273,2023-08-27,3,China,Dogecoin
8274,2023-09-03,3,China,Dogecoin
8275,2023-09-10,3,China,Dogecoin
8276,2023-09-17,3,China,Dogecoin
8277,2023-09-24,3,China,Dogecoin
8278,2023-10-01,0,China,Dogecoin
8279,2023-10-08,3,China,Dogecoin
8280,2023-10-15,2,China,Dogecoin
8281,2023-10-22,3,China,Dogecoin
8282,2023-10-29,2,China,Dogecoin
8283,2023-11-05,7,China,Dogecoin
8284,2023-11-12,6,China,Dogecoin
8285,2023-11-19,3,China,Dogecoin
8286,2023-11-26,3,China,Dogecoin
8287,2023-12-03,5,China,Dogecoin
8288,2023-12-10,5,China,Dogecoin
8289,2023-12-17,3,China,Dogecoin
8290,2023-12-24,4,China,Dogecoin
8291,2023-12-31,5,China,Dogecoin
8292,2024-01-07,3,China,Dogecoin
8293,2024-01-14,6,China,Dogecoin
8294,2024-01-21,6,China,Dogecoin
8295,2024-01-28,4,China,Dogecoin
8296,2024-02-04,3,China,Dogecoin
8297,2024-02-11,5,China,Dogecoin
8298,2024-02-18,4,China,Dogecoin
8299,2024-02-25,7,China,Dogecoin
8300,2024-03-03,12,China,Dogecoin
8301,2024-03-10,10,China,Dogecoin
8302,2024-03-17,7,China,Dogecoin
8303,2024-03-24,9,China,Dogecoin
8304,2024-03-31,10,China,Dogecoin
8305,2024-04-07,5,China,Dogecoin
8306,2024-04-14,5,China,Dogecoin
8307,2024-04-21,6,China,Dogecoin
8308,2024-04-28,5,China,Dogecoin
8309,2024-05-05,5,China,Dogecoin
8310,2024-05-12,6,China,Dogecoin
8311,2024-05-19,6,China,Dogecoin
8312,2024-05-26,6,China,Dogecoin
8313,2024-06-02,3,China,Dogecoin
8314,2024-06-09,5,China,Dogecoin
8315,2024-06-16,4,China,Dogecoin
8316,2024-06-23,0,China,Dogecoin
8317,2024-06-30,2,China,Dogecoin
8318,2024-07-07,2,China,Dogecoin
8319,2024-07-14,0,China,Dogecoin
8320,2024-07-21,3,China,Dogecoin
8321,2024-07-28,5,China,Dogecoin
8322,2024-08-04,5,China,Dogecoin
8323,2024-08-11,4,China,Dogecoin
8324,2024-08-18,3,China,Dogecoin
8325,2024-08-25,3,China,Dogecoin
8326,2024-09-01,4,China,Dogecoin
8327,2024-09-08,3,China,Dogecoin
8328,2024-09-15,4,China,Dogecoin
8329,2024-09-22,5,China,Dogecoin
8330,2024-09-29,4,China,Dogecoin
8331,2024-10-06,4,China,Dogecoin
8332,2024-10-13,5,China,Dogecoin
8333,2024-10-20,6,China,Dogecoin
8334,2024-10-27,7,China,Dogecoin
8335,2024-11-03,18,China,Dogecoin
8336,2024-11-10,54,China,Dogecoin
8337,2024-11-17,27,China,Dogecoin
8338,2024-11-24,24,China,Dogecoin
8339,2024-12-01,25,China,Dogecoin
8340,2024-12-08,21,China,Dogecoin
8341,2024-12-15,16,China,Dogecoin
8342,2024-12-22,15,China,Dogecoin
8343,2024-12-29,12,China,Dogecoin
8344,2025-01-05,12,China,Dogecoin
8345,2025-01-12,10,China,Dogecoin
8346,2025-01-19,19,China,Dogecoin
8347,2025-01-26,13,China,Dogecoin
8348,2025-02-02,26,China,Dogecoin
8349,2025-02-09,21,China,Dogecoin
8350,2025-02-16,15,China,Dogecoin
8351,2025-02-23,13,China,Dogecoin
8352,2025-03-02,6,China,Dogecoin
8353,2025-03-09,6,China,Dogecoin
8354,2025-03-16,5,China,Dogecoin
8355,2025-03-23,3,China,Dogecoin
8356,2025-03-30,6,China,Dogecoin
8357,2025-04-06,4,China,Dogecoin
8358,2025-04-13,4,China,Dogecoin
8359,2025-04-20,3,China,Dogecoin
8360,2025-04-27,5,China,Dogecoin
8361,2025-05-04,4,China,Dogecoin
8362,2025-05-11,4,China,Dogecoin
8363,2025-05-18,4,China,Dogecoin
8364,2025-05-25,3,China,Dogecoin
8365,2025-06-01,6,China,Dogecoin
8366,2025-06-08,4,China,Dogecoin
8367,2025-06-15,4,China,Dogecoin
8368,2025-06-22,0,China,Dogecoin
8369,2025-06-29,4,China,Dogecoin
8370,2025-07-06,6,China,Dogecoin
8371,2025-07-13,8,China,Dogecoin
8372,2025-07-20,5,China,Dogecoin
8373,2025-07-27,3,China,Dogecoin
8374,2025-08-03,5,China,Dogecoin
8375,2025-08-10,3,China,Dogecoin
8376,2025-08-17,3,China,Dogecoin
8377,2025-08-24,5,China,Dogecoin
8378,2025-08-31,3,China,Dogecoin
8379,2025-09-07,6,China,Dogecoin
8380,2025-09-14,5,China,Dogecoin
8381,2025-09-21,5,China,Dogecoin
8382,2025-09-28,5,China,Dogecoin
8383,2025-10-05,5,China,Dogecoin
8384,2020-10-04,<1,Germany,Dogecoin
8385,2020-10-11,<1,Germany,Dogecoin
8386,2020-10-18,<1,Germany,Dogecoin
8387,2020-10-25,<1,Germany,Dogecoin
8388,2020-11-01,<1,Germany,Dogecoin
8389,2020-11-08,<1,Germany,Dogecoin
8390,2020-11-15,<1,Germany,Dogecoin
8391,2020-11-22,<1,Germany,Dogecoin
8392,2020-11-29,<1,Germany,Dogecoin
8393,2020-12-06,<1,Germany,Dogecoin
8394,2020-12-13,<1,Germany,Dogecoin
8395,2020-12-20,1,Germany,Dogecoin
8396,2020-12-27,2,Germany,Dogecoin
8397,2021-01-03,4,Germany,Dogecoin
8398,2021-01-10,2,Germany,Dogecoin
8399,2021-01-17,1,Germany,Dogecoin
8400,2021-01-24,40,Germany,Dogecoin
8401,2021-01-31,43,Germany,Dogecoin
8402,2021-02-07,52,Germany,Dogecoin
8403,2021-02-14,47,Germany,Dogecoin
8404,2021-02-21,19,Germany,Dogecoin
8405,2021-02-28,11,Germany,Dogecoin
8406,2021-03-07,11,Germany,Dogecoin
8407,2021-03-14,10,Germany,Dogecoin
8408,2021-03-21,6,Germany,Dogecoin
8409,2021-03-28,7,Germany,Dogecoin
8410,2021-04-04,7,Germany,Dogecoin
8411,2021-04-11,65,Germany,Dogecoin
8412,2021-04-18,66,Germany,Dogecoin
8413,2021-04-25,31,Germany,Dogecoin
8414,2021-05-02,100,Germany,Dogecoin
8415,2021-05-09,95,Germany,Dogecoin
8416,2021-05-16,47,Germany,Dogecoin
8417,2021-05-23,25,Germany,Dogecoin
8418,2021-05-30,20,Germany,Dogecoin
8419,2021-06-06,13,Germany,Dogecoin
8420,2021-06-13,10,Germany,Dogecoin
8421,2021-06-20,15,Germany,Dogecoin
8422,2021-06-27,12,Germany,Dogecoin
8423,2021-07-04,11,Germany,Dogecoin
8424,2021-07-11,8,Germany,Dogecoin
8425,2021-07-18,8,Germany,Dogecoin
8426,2021-07-25,8,Germany,Dogecoin
8427,2021-08-01,7,Germany,Dogecoin
8428,2021-08-08,9,Germany,Dogecoin
8429,2021-08-15,11,Germany,Dogecoin
8430,2021-08-22,8,Germany,Dogecoin
8431,2021-08-29,7,Germany,Dogecoin
8432,2021-09-05,7,Germany,Dogecoin
8433,2021-09-12,7,Germany,Dogecoin
8434,2021-09-19,5,Germany,Dogecoin
8435,2021-09-26,4,Germany,Dogecoin
8436,2021-10-03,7,Germany,Dogecoin
8437,2021-10-10,8,Germany,Dogecoin
8438,2021-10-17,8,Germany,Dogecoin
8439,2021-10-24,17,Germany,Dogecoin
8440,2021-10-31,10,Germany,Dogecoin
8441,2021-11-07,8,Germany,Dogecoin
8442,2021-11-14,7,Germany,Dogecoin
8443,2021-11-21,5,Germany,Dogecoin
8444,2021-11-28,6,Germany,Dogecoin
8445,2021-12-05,5,Germany,Dogecoin
8446,2021-12-12,11,Germany,Dogecoin
8447,2021-12-19,6,Germany,Dogecoin
8448,2021-12-26,6,Germany,Dogecoin
8449,2022-01-02,7,Germany,Dogecoin
8450,2022-01-09,10,Germany,Dogecoin
8451,2022-01-16,9,Germany,Dogecoin
8452,2022-01-23,8,Germany,Dogecoin
8453,2022-01-30,6,Germany,Dogecoin
8454,2022-02-06,6,Germany,Dogecoin
8455,2022-02-13,5,Germany,Dogecoin
8456,2022-02-20,5,Germany,Dogecoin
8457,2022-02-27,5,Germany,Dogecoin
8458,2022-03-06,4,Germany,Dogecoin
8459,2022-03-13,3,Germany,Dogecoin
8460,2022-03-20,4,Germany,Dogecoin
8461,2022-03-27,4,Germany,Dogecoin
8462,2022-04-03,5,Germany,Dogecoin
8463,2022-04-10,4,Germany,Dogecoin
8464,2022-04-17,3,Germany,Dogecoin
8465,2022-04-24,7,Germany,Dogecoin
8466,2022-05-01,3,Germany,Dogecoin
8467,2022-05-08,5,Germany,Dogecoin
8468,2022-05-15,4,Germany,Dogecoin
8469,2022-05-22,3,Germany,Dogecoin
8470,2022-05-29,3,Germany,Dogecoin
8471,2022-06-05,3,Germany,Dogecoin
8472,2022-06-12,5,Germany,Dogecoin
8473,2022-06-19,5,Germany,Dogecoin
8474,2022-06-26,3,Germany,Dogecoin
8475,2022-07-03,3,Germany,Dogecoin
8476,2022-07-10,3,Germany,Dogecoin
8477,2022-07-17,3,Germany,Dogecoin
8478,2022-07-24,3,Germany,Dogecoin
8479,2022-07-31,2,Germany,Dogecoin
8480,2022-08-07,3,Germany,Dogecoin
8481,2022-08-14,3,Germany,Dogecoin
8482,2022-08-21,2,Germany,Dogecoin
8483,2022-08-28,2,Germany,Dogecoin
8484,2022-09-04,3,Germany,Dogecoin
8485,2022-09-11,2,Germany,Dogecoin
8486,2022-09-18,3,Germany,Dogecoin
8487,2022-09-25,2,Germany,Dogecoin
8488,2022-10-02,2,Germany,Dogecoin
8489,2022-10-09,2,Germany,Dogecoin
8490,2022-10-16,2,Germany,Dogecoin
8491,2022-10-23,6,Germany,Dogecoin
8492,2022-10-30,12,Germany,Dogecoin
8493,2022-11-06,7,Germany,Dogecoin
8494,2022-11-13,4,Germany,Dogecoin
8495,2022-11-20,3,Germany,Dogecoin
8496,2022-11-27,5,Germany,Dogecoin
8497,2022-12-04,3,Germany,Dogecoin
8498,2022-12-11,3,Germany,Dogecoin
8499,2022-12-18,3,Germany,Dogecoin
8500,2022-12-25,3,Germany,Dogecoin
8501,2023-01-01,3,Germany,Dogecoin
8502,2023-01-08,3,Germany,Dogecoin
8503,2023-01-15,3,Germany,Dogecoin
8504,2023-01-22,3,Germany,Dogecoin
8505,2023-01-29,3,Germany,Dogecoin
8506,2023-02-05,3,Germany,Dogecoin
8507,2023-02-12,3,Germany,Dogecoin
8508,2023-02-19,2,Germany,Dogecoin
8509,2023-02-26,2,Germany,Dogecoin
8510,2023-03-05,2,Germany,Dogecoin
8511,2023-03-12,3,Germany,Dogecoin
8512,2023-03-19,3,Germany,Dogecoin
8513,2023-03-26,3,Germany,Dogecoin
8514,2023-04-02,16,Germany,Dogecoin
8515,2023-04-09,5,Germany,Dogecoin
8516,2023-04-16,5,Germany,Dogecoin
8517,2023-04-23,3,Germany,Dogecoin
8518,2023-04-30,3,Germany,Dogecoin
8519,2023-05-07,4,Germany,Dogecoin
8520,2023-05-14,3,Germany,Dogecoin
8521,2023-05-21,3,Germany,Dogecoin
8522,2023-05-28,3,Germany,Dogecoin
8523,2023-06-04,3,Germany,Dogecoin
8524,2023-06-11,2,Germany,Dogecoin
8525,2023-06-18,3,Germany,Dogecoin
8526,2023-06-25,3,Germany,Dogecoin
8527,2023-07-02,2,Germany,Dogecoin
8528,2023-07-09,2,Germany,Dogecoin
8529,2023-07-16,2,Germany,Dogecoin
8530,2023-07-23,4,Germany,Dogecoin
8531,2023-07-30,3,Germany,Dogecoin
8532,2023-08-06,3,Germany,Dogecoin
8533,2023-08-13,3,Germany,Dogecoin
8534,2023-08-20,2,Germany,Dogecoin
8535,2023-08-27,2,Germany,Dogecoin
8536,2023-09-03,2,Germany,Dogecoin
8537,2023-09-10,2,Germany,Dogecoin
8538,2023-09-17,2,Germany,Dogecoin
8539,2023-09-24,2,Germany,Dogecoin
8540,2023-10-01,2,Germany,Dogecoin
8541,2023-10-08,2,Germany,Dogecoin
8542,2023-10-15,2,Germany,Dogecoin
8543,2023-10-22,3,Germany,Dogecoin
8544,2023-10-29,2,Germany,Dogecoin
8545,2023-11-05,3,Germany,Dogecoin
8546,2023-11-12,3,Germany,Dogecoin
8547,2023-11-19,3,Germany,Dogecoin
8548,2023-11-26,3,Germany,Dogecoin
8549,2023-12-03,5,Germany,Dogecoin
8550,2023-12-10,4,Germany,Dogecoin
8551,2023-12-17,3,Germany,Dogecoin
8552,2023-12-24,3,Germany,Dogecoin
8553,2023-12-31,3,Germany,Dogecoin
8554,2024-01-07,3,Germany,Dogecoin
8555,2024-01-14,2,Germany,Dogecoin
8556,2024-01-21,3,Germany,Dogecoin
8557,2024-01-28,2,Germany,Dogecoin
8558,2024-02-04,2,Germany,Dogecoin
8559,2024-02-11,3,Germany,Dogecoin
8560,2024-02-18,3,Germany,Dogecoin
8561,2024-02-25,6,Germany,Dogecoin
8562,2024-03-03,10,Germany,Dogecoin
8563,2024-03-10,7,Germany,Dogecoin
8564,2024-03-17,6,Germany,Dogecoin
8565,2024-03-24,8,Germany,Dogecoin
8566,2024-03-31,7,Germany,Dogecoin
8567,2024-04-07,6,Germany,Dogecoin
8568,2024-04-14,6,Germany,Dogecoin
8569,2024-04-21,4,Germany,Dogecoin
8570,2024-04-28,4,Germany,Dogecoin
8571,2024-05-05,4,Germany,Dogecoin
8572,2024-05-12,4,Germany,Dogecoin
8573,2024-05-19,6,Germany,Dogecoin
8574,2024-05-26,4,Germany,Dogecoin
8575,2024-06-02,4,Germany,Dogecoin
8576,2024-06-09,3,Germany,Dogecoin
8577,2024-06-16,2,Germany,Dogecoin
8578,2024-06-23,2,Germany,Dogecoin
8579,2024-06-30,2,Germany,Dogecoin
8580,2024-07-07,2,Germany,Dogecoin
8581,2024-07-14,3,Germany,Dogecoin
8582,2024-07-21,2,Germany,Dogecoin
8583,2024-07-28,2,Germany,Dogecoin
8584,2024-08-04,3,Germany,Dogecoin
8585,2024-08-11,2,Germany,Dogecoin
8586,2024-08-18,2,Germany,Dogecoin
8587,2024-08-25,2,Germany,Dogecoin
8588,2024-09-01,2,Germany,Dogecoin
8589,2024-09-08,2,Germany,Dogecoin
8590,2024-09-15,2,Germany,Dogecoin
8591,2024-09-22,3,Germany,Dogecoin
8592,2024-09-29,3,Germany,Dogecoin
8593,2024-10-06,3,Germany,Dogecoin
8594,2024-10-13,3,Germany,Dogecoin
8595,2024-10-20,4,Germany,Dogecoin
8596,2024-10-27,5,Germany,Dogecoin
8597,2024-11-03,11,Germany,Dogecoin
8598,2024-11-10,55,Germany,Dogecoin
8599,2024-11-17,31,Germany,Dogecoin
8600,2024-11-24,22,Germany,Dogecoin
8601,2024-12-01,23,Germany,Dogecoin
8602,2024-12-08,18,Germany,Dogecoin
8603,2024-12-15,16,Germany,Dogecoin
8604,2024-12-22,12,Germany,Dogecoin
8605,2024-12-29,14,Germany,Dogecoin
8606,2025-01-05,13,Germany,Dogecoin
8607,2025-01-12,14,Germany,Dogecoin
8608,2025-01-19,24,Germany,Dogecoin
8609,2025-01-26,13,Germany,Dogecoin
8610,2025-02-02,16,Germany,Dogecoin
8611,2025-02-09,14,Germany,Dogecoin
8612,2025-02-16,14,Germany,Dogecoin
8613,2025-02-23,12,Germany,Dogecoin
8614,2025-03-02,11,Germany,Dogecoin
8615,2025-03-09,9,Germany,Dogecoin
8616,2025-03-16,8,Germany,Dogecoin
8617,2025-03-23,6,Germany,Dogecoin
8618,2025-03-30,5,Germany,Dogecoin
8619,2025-04-06,5,Germany,Dogecoin
8620,2025-04-13,4,Germany,Dogecoin
8621,2025-04-20,4,Germany,Dogecoin
8622,2025-04-27,3,Germany,Dogecoin
8623,2025-05-04,5,Germany,Dogecoin
8624,2025-05-11,6,Germany,Dogecoin
8625,2025-05-18,5,Germany,Dogecoin
8626,2025-05-25,4,Germany,Dogecoin
8627,2025-06-01,4,Germany,Dogecoin
8628,2025-06-08,4,Germany,Dogecoin
8629,2025-06-15,3,Germany,Dogecoin
8630,2025-06-22,3,Germany,Dogecoin
8631,2025-06-29,3,Germany,Dogecoin
8632,2025-07-06,5,Germany,Dogecoin
8633,2025-07-13,7,Germany,Dogecoin
8634,2025-07-20,7,Germany,Dogecoin
8635,2025-07-27,4,Germany,Dogecoin
8636,2025-08-03,4,Germany,Dogecoin
8637,2025-08-10,5,Germany,Dogecoin
8638,2025-08-17,4,Germany,Dogecoin
8639,2025-08-24,4,Germany,Dogecoin
8640,2025-08-31,3,Germany,Dogecoin
8641,2025-09-07,6,Germany,Dogecoin
8642,2025-09-14,6,Germany,Dogecoin
8643,2025-09-21,4,Germany,Dogecoin
8644,2025-09-28,4,Germany,Dogecoin
8645,2025-10-05,5,Germany,Dogecoin
8646,2020-10-04,<1,Great Britain,Dogecoin
8647,2020-10-11,<1,Great Britain,Dogecoin
8648,2020-10-18,<1,Great Britain,Dogecoin
8649,2020-10-25,<1,Great Britain,Dogecoin
8650,2020-11-01,<1,Great Britain,Dogecoin
8651,2020-11-08,<1,Great Britain,Dogecoin
8652,2020-11-15,<1,Great Britain,Dogecoin
8653,2020-11-22,<1,Great Britain,Dogecoin
8654,2020-11-29,<1,Great Britain,Dogecoin
8655,2020-12-06,<1,Great Britain,Dogecoin
8656,2020-12-13,<1,Great Britain,Dogecoin
8657,2020-12-20,1,Great Britain,Dogecoin
8658,2020-12-27,2,Great Britain,Dogecoin
8659,2021-01-03,4,Great Britain,Dogecoin
8660,2021-01-10,3,Great Britain,Dogecoin
8661,2021-01-17,2,Great Britain,Dogecoin
8662,2021-01-24,59,Great Britain,Dogecoin
8663,2021-01-31,46,Great Britain,Dogecoin
8664,2021-02-07,47,Great Britain,Dogecoin
8665,2021-02-14,21,Great Britain,Dogecoin
8666,2021-02-21,12,Great Britain,Dogecoin
8667,2021-02-28,7,Great Britain,Dogecoin
8668,2021-03-07,8,Great Britain,Dogecoin
8669,2021-03-14,8,Great Britain,Dogecoin
8670,2021-03-21,4,Great Britain,Dogecoin
8671,2021-03-28,6,Great Britain,Dogecoin
8672,2021-04-04,5,Great Britain,Dogecoin
8673,2021-04-11,66,Great Britain,Dogecoin
8674,2021-04-18,62,Great Britain,Dogecoin
8675,2021-04-25,33,Great Britain,Dogecoin
8676,2021-05-02,100,Great Britain,Dogecoin
8677,2021-05-09,93,Great Britain,Dogecoin
8678,2021-05-16,42,Great Britain,Dogecoin
8679,2021-05-23,23,Great Britain,Dogecoin
8680,2021-05-30,22,Great Britain,Dogecoin
8681,2021-06-06,13,Great Britain,Dogecoin
8682,2021-06-13,9,Great Britain,Dogecoin
8683,2021-06-20,12,Great Britain,Dogecoin
8684,2021-06-27,10,Great Britain,Dogecoin
8685,2021-07-04,9,Great Britain,Dogecoin
8686,2021-07-11,7,Great Britain,Dogecoin
8687,2021-07-18,7,Great Britain,Dogecoin
8688,2021-07-25,7,Great Britain,Dogecoin
8689,2021-08-01,6,Great Britain,Dogecoin
8690,2021-08-08,8,Great Britain,Dogecoin
8691,2021-08-15,9,Great Britain,Dogecoin
8692,2021-08-22,6,Great Britain,Dogecoin
8693,2021-08-29,6,Great Britain,Dogecoin
8694,2021-09-05,5,Great Britain,Dogecoin
8695,2021-09-12,4,Great Britain,Dogecoin
8696,2021-09-19,4,Great Britain,Dogecoin
8697,2021-09-26,3,Great Britain,Dogecoin
8698,2021-10-03,6,Great Britain,Dogecoin
8699,2021-10-10,5,Great Britain,Dogecoin
8700,2021-10-17,6,Great Britain,Dogecoin
8701,2021-10-24,12,Great Britain,Dogecoin
8702,2021-10-31,9,Great Britain,Dogecoin
8703,2021-11-07,8,Great Britain,Dogecoin
8704,2021-11-14,6,Great Britain,Dogecoin
8705,2021-11-21,5,Great Britain,Dogecoin
8706,2021-11-28,5,Great Britain,Dogecoin
8707,2021-12-05,4,Great Britain,Dogecoin
8708,2021-12-12,8,Great Britain,Dogecoin
8709,2021-12-19,5,Great Britain,Dogecoin
8710,2021-12-26,4,Great Britain,Dogecoin
8711,2022-01-02,6,Great Britain,Dogecoin
8712,2022-01-09,9,Great Britain,Dogecoin
8713,2022-01-16,6,Great Britain,Dogecoin
8714,2022-01-23,7,Great Britain,Dogecoin
8715,2022-01-30,4,Great Britain,Dogecoin
8716,2022-02-06,5,Great Britain,Dogecoin
8717,2022-02-13,4,Great Britain,Dogecoin
8718,2022-02-20,4,Great Britain,Dogecoin
8719,2022-02-27,3,Great Britain,Dogecoin
8720,2022-03-06,3,Great Britain,Dogecoin
8721,2022-03-13,3,Great Britain,Dogecoin
8722,2022-03-20,3,Great Britain,Dogecoin
8723,2022-03-27,4,Great Britain,Dogecoin
8724,2022-04-03,4,Great Britain,Dogecoin
8725,2022-04-10,4,Great Britain,Dogecoin
8726,2022-04-17,3,Great Britain,Dogecoin
8727,2022-04-24,6,Great Britain,Dogecoin
8728,2022-05-01,3,Great Britain,Dogecoin
8729,2022-05-08,5,Great Britain,Dogecoin
8730,2022-05-15,4,Great Britain,Dogecoin
8731,2022-05-22,3,Great Britain,Dogecoin
8732,2022-05-29,3,Great Britain,Dogecoin
8733,2022-06-05,2,Great Britain,Dogecoin
8734,2022-06-12,5,Great Britain,Dogecoin
8735,2022-06-19,5,Great Britain,Dogecoin
8736,2022-06-26,3,Great Britain,Dogecoin
8737,2022-07-03,3,Great Britain,Dogecoin
8738,2022-07-10,2,Great Britain,Dogecoin
8739,2022-07-17,3,Great Britain,Dogecoin
8740,2022-07-24,2,Great Britain,Dogecoin
8741,2022-07-31,2,Great Britain,Dogecoin
8742,2022-08-07,2,Great Britain,Dogecoin
8743,2022-08-14,3,Great Britain,Dogecoin
8744,2022-08-21,2,Great Britain,Dogecoin
8745,2022-08-28,2,Great Britain,Dogecoin
8746,2022-09-04,2,Great Britain,Dogecoin
8747,2022-09-11,2,Great Britain,Dogecoin
8748,2022-09-18,2,Great Britain,Dogecoin
8749,2022-09-25,2,Great Britain,Dogecoin
8750,2022-10-02,2,Great Britain,Dogecoin
8751,2022-10-09,2,Great Britain,Dogecoin
8752,2022-10-16,2,Great Britain,Dogecoin
8753,2022-10-23,5,Great Britain,Dogecoin
8754,2022-10-30,8,Great Britain,Dogecoin
8755,2022-11-06,5,Great Britain,Dogecoin
8756,2022-11-13,3,Great Britain,Dogecoin
8757,2022-11-20,2,Great Britain,Dogecoin
8758,2022-11-27,3,Great Britain,Dogecoin
8759,2022-12-04,2,Great Britain,Dogecoin
8760,2022-12-11,2,Great Britain,Dogecoin
8761,2022-12-18,2,Great Britain,Dogecoin
8762,2022-12-25,3,Great Britain,Dogecoin
8763,2023-01-01,2,Great Britain,Dogecoin
8764,2023-01-08,2,Great Britain,Dogecoin
